Date,Time,Timezone,Retailer,lastUserSessionId,store,Retailer StoreID,country,lastActiveUser,app version,Q1: How satisfied are you with the NewStore Associate App?,Q2: Can you tell us why?,Q2. Other (please specify) explain,Q3: How often do these issues occur?,"Q4: How would you rate the recent app's performance (e.g., speed, reliability)?",Q5: Where should we focus on improving the app?,Q5. Others (please specify) explain,"Q6: Any other thoughts, feedback, or ideas you have for us?"
2025-08-08,17:56:26,UTC,ctshirts,Dpdy6YL4Y8-Hbkw1vxKHs,63,ctshirts_63,,67c919f26ce057f78316b1209caca9fb,1.66.1 ,🙁 Unsatisfied,"`Photos and content load slowly.` ,`It’s hard to find products.` ,`The login process interrupts my work`",,Occasionally (2-3 times per week),🙂 Good,"`Speed and Performance` ,`Logging in` ,`Searching`",,
2025-08-08,18:04:31,UTC,windsor,DrmLc63UtpgGkFV9XbSnq,182,windsor_182,,01e8e5643e155deca687068aad1d2314,1.66.1 ,😍 Very satisfied,,,,😍 Excellent,,,
2025-08-08,18:14:16,UTC,allsaints,tmQ7phbRwd0ac4cGtXmMO,US-512,allsaints_US-512,,d5183d6403dd5a1b87f760861703583a,1.66.1 ,😐 Neutral,`Too many steps to complete a task.`,,Occasionally (2-3 times per week),😐 OK,`Payment`,,
2025-08-08,18:20:26,UTC,vbretail,8fml7G5n3fNiNjPifP1pC,311036,vbretail_311036,,251f0d86392258069860a718473d8109,1.67.0 ,😍 Very satisfied,,,,😍 Excellent,`Customer Capture`,,
2025-08-08,18:55:59,UTC,untuckit,FTDUadDfDPgGguYkK90bt,1fa8c097-9e66-469c-9cba-05ed17826a6a,untuckit_1fa8c097-9e66-469c-9cba-05ed17826a6a,,84c1c18853da5b6bb57bfa2ddd321ee1,1.67.0 ,🙂 Satisfied,,,,🙂 Good,`Ease of Navigation`,,
2025-08-08,19:19:52,UTC,untuckit,zkit0eQnHOSlRZVTbmHmv,e9e1334d-7977-455f-98f0-ad138394a9b7,untuckit_e9e1334d-7977-455f-98f0-ad138394a9b7,,a13f9e7b69cf5d44ba2089e75af80c42,1.67.0 ,🙂 Satisfied,,,,🙂 Good,,,
2025-08-08,19:44:37,UTC,clarks,fe4kWZNW6McNlijif2XDH,A128,clarks_A128,,6b1ffdd99fd85b7e935f1289581b5b0d,1.66.1 ,😭 Very Unsatisfied,"`Photos and content load slowly.` ,`Slow response to actions (like adding items to a cart)` ,`Too many steps to complete a task.` ,`The login process interrupts my work` ,`The app is slow to open after I log in.`",,Consistently (daily),😭 Very poor,"`Speed and Performance` ,`Logging in` ,`Scanning` ,`Others (please specify)`",Spins all the time ,Spins all thr time.  Takes forever to do anything bc you have to close it out constantly due to spinning
2025-08-08,19:48:17,UTC,clarks,X__D0G7UzXEOy_ok-2ieZ,A141,clarks_A141,,2808c6cdd68152bf8fcff0d0289c1e63,1.66.1 ,😭 Very Unsatisfied,"`Slow response to actions (like adding items to a cart)` ,`The login process interrupts my work` ,`The app is slow to open after I log in.`",,Consistently (daily),😭 Very poor,"`Speed and Performance` ,`Logging in` ,`Scanning` ,`Searching` ,`Customer Capture` ,`Payment`",,
2025-08-08,19:55:16,UTC,clarks,RO2uZ0BSEAtFs5_a1yg0-,A889,clarks_A889,,9d04dc3bcf8256528d9a16d772e6810c,1.66.1 ,🙁 Unsatisfied,"`Photos and content load slowly.` ,`Slow response to actions (like adding items to a cart)` ,`The login process interrupts my work` ,`The app is slow to open after I log in.` ,`Other (please specify)`",Frequent crashes ,Frequently (more than 3 times per week),☹️ Poor,"`Speed and Performance` ,`Scanning` ,`Searching`",,
2025-08-08,20:10:15,UTC,marine-layer,GeGDfpfTBa7zep1E644ag,GT,marine-layer_GT,,b086934e1d6d54589ad43274906933b8,1.67.0 ,🙂 Satisfied,,,,😍 Excellent,`Searching`,,
2025-08-08,20:27:56,UTC,clarks,W1TziHM6Bc57w4zwhlx8T,A166,clarks_A166,,f16e37cc8e2057bbbcefaf905db18252,1.66.1 ,🙂 Satisfied,,,,🙂 Good,"`Logging in` ,`Scanning`",,
2025-08-08,20:39:46,UTC,untuckit,pGDwboE3NJaqSW7I9boUB,e905b20e-eb34-4a08-81e3-752f9bd98c90,untuckit_e905b20e-eb34-4a08-81e3-752f9bd98c90,,88b5b08328185e898b6d8c06ffd952e7,1.67.0 ,😐 Neutral,`The login process interrupts my work`,,Frequently (more than 3 times per week),🙂 Good,"`Speed and Performance` ,`Logging in`",,Make split payment process easier
2025-08-08,21:07:15,UTC,clarks,dy1W_bPcUL8EiqOYNUpoy,A826,clarks_A826,,84a57b1dfa13500c893897ab71c7c0b8,1.66.1 ,😍 Very satisfied,,,,😍 Excellent,`Logging in`,,Good
2025-08-08,21:30:56,UTC,untuckit,CJCRqQVXGnxMGxlkbB8Hc,4c268e1d-734d-451a-9f45-e3f04afcef2c,untuckit_4c268e1d-734d-451a-9f45-e3f04afcef2c,,13e571ea3707516b9ca11087791d1391,1.67.0 ,🙂 Satisfied,,,,🙂 Good,`Others (please specify)`,Transitioning between sections. Sometimes the screen blanks when going from catalog to scanning a barcode. ,
2025-08-08,21:41:48,UTC,windsor,c4xYAo7WifmTkbo6UHNih,224,windsor_224,,1700e39d53565dd7bb57694e627e2578,1.66.1 ,🙁 Unsatisfied,"`Slow response to actions (like adding items to a cart)` ,`The app is slow to open after I log in.`",,Occasionally (2-3 times per week),😐 OK,"`Speed and Performance` ,`Logging in` ,`Scanning`",,
2025-08-08,22:08:27,UTC,birkenstock,ZyGrNt6c0DvK1XTT4DouP,319011,birkenstock_319011,,3edf9c4b4c5a5145ac1c762ddfcf76eb,1.67.0 ,😐 Neutral,"`Photos and content load slowly.` ,`Slow response to actions (like adding items to a cart)`",,Rarely (Once a week or less),🙂 Good,`Logging in`,,
2025-08-08,22:35:14,UTC,untuckit,wc0wAUrwE6bG5RkOBhyXd,af7ac7ee-9cd0-4b56-8421-db86af445f8a,untuckit_af7ac7ee-9cd0-4b56-8421-db86af445f8a,,a8c56b6aa37f537da131e7312a605c31,1.67.0 ,😍 Very satisfied,,,,😍 Excellent,`Payment`,,Nothing
2025-08-08,23:02:33,UTC,allsaints,oZQ0j7BhuNY_m3LHzov_Q,US-437,allsaints_US-437,,d1791c82cd0b5a5f8128ddd0d8dbe1c5,1.67.0 ,🙁 Unsatisfied,"`Photos and content load slowly.` ,`Slow response to actions (like adding items to a cart)` ,`The login process interrupts my work` ,`The app is slow to open after I log in.`",,Consistently (daily),😐 OK,"`Speed and Performance` ,`Logging in` ,`Scanning` ,`Searching` ,`Ease of Navigation`",,So slow
2025-08-08,23:11:12,UTC,rmwilliams,3Un9Fdw-hS8qQTy7cSkgf,310,rmwilliams_310,,0421753ef42b5d98aa55cd7536735b89,1.66.1 ,🙂 Satisfied,,,,😍 Excellent,,,
2025-08-08,23:16:48,UTC,lornajaneoms,OB47X0aeUGDka9lnW-QSP,112,lornajaneoms_112,,55841a39d2af5ff9b7b588cee647dba4,1.67.0 ,😍 Very satisfied,,,,😍 Excellent,`Others (please specify)`,The gift receipts sometimes don’t work,
2025-08-08,23:46:00,UTC,clarks,JIGBKJQr4E2Z_9rv3q7c4,A874,clarks_A874,,bed7719c375b5dbc91537488b69c4707,1.66.1 ,🙁 Unsatisfied,"`Slow response to actions (like adding items to a cart)` ,`Too many steps to complete a task.` ,`The login process interrupts my work` ,`Other (please specify)`",Besides all these other issues it freezes multiple times throughout the day including just a minute ago when i just went to check a size for a customer and I couldn't even do that! This system is slow and horrible. Much worse and more inconvenient than the old simple registers and hand held scanners. Everything was much faster and easier before this. This is a downgrade from the old system not an upgrade ,Frequently (more than 3 times per week),☹️ Poor,"`Speed and Performance` ,`Ease of Navigation` ,`Others (please specify)`",Speed constant freezing and having to randomly sign in with name and password when trying to ring or help customers just slows things down for us and the customers and makes everything more inconvenient.  Need improvement asap,"Any chance we can go back to the old registers and hand held scanners? They were much faster more simple and more efficient than this. All the issues i mentioned in this survey along with a few more i'm sure i'm forgetting. Trying to ""upgrade"" to new technology isn't always better- especially when the product is rushed out like this was. Should've at least stuck with the old registers and scanners until these were perfected or at least improved more. "
2025-08-08,23:49:00,UTC,roots,Y1MWUlFbuUU4rHbNnlu0Q,119,roots_119,,6e9d511e6dff588999fba701c0abb327,1.67.0 ,😐 Neutral,"`Slow response to actions (like adding items to a cart)` ,`Too many steps to complete a task.` ,`It’s hard to find products.` ,`The login process interrupts my work` ,`The app is slow to open after I log in.`",,Frequently (more than 3 times per week),,,,
2025-08-09,0:37:35,UTC,birkenstock,eyoEdRKKHNPXgUkZOde4t,319013,birkenstock_319013,,e5e8d92cbbde5b08a6a9f5ffc17b51b4,1.67.0 ,🙂 Satisfied,,,,,,,
2025-08-09,0:53:23,UTC,rmwilliams,QANIGRZ4Pb7aXQ3JAzDTn,801,rmwilliams_801,,30cfa52e4a0d5b0ea65058daedde9f41,1.66.1 ,😭 Very Unsatisfied,,,,,,,
2025-08-09,1:00:45,UTC,lornajaneoms,ozYSXSXt8fGmPJh_LK_S8,357,lornajaneoms_357,,a539c95c1c71526ebd8fd63fa13ca126,1.67.0 ,🙂 Satisfied,,,,🙂 Good,"`Speed and Performance` ,`Logging in` ,`Searching`",,
2025-08-09,1:10:12,UTC,lornajaneoms,GIjEVQXpyIWVLlhD3e7Zk,41,lornajaneoms_41,,4a04e1f7464e50d58740b595114dcd24,1.67.0 ,😐 Neutral,"`Photos and content load slowly.` ,`Slow response to actions (like adding items to a cart)` ,`Too many steps to complete a task.` ,`It’s hard to find products.` ,`The login process interrupts my work` ,`The app is slow to open after I log in.`",,,,,,
2025-08-09,2:11:23,UTC,lornajaneoms,Tdre6W4RA-mVFXwAhCp8Y,429,lornajaneoms_429,,ad99aef414785484a483d66ef4a99ad5,1.67.0 ,😐 Neutral,"`Too many steps to complete a task.` ,`The login process interrupts my work` ,`Other (please specify)`",When looking fr a customer…why do we have to take the zero off?,Consistently (daily),😐 OK,"`Logging in` ,`Searching` ,`Ease of Navigation`",,We have logged a ticket because our iPhone has lost the NewStore app completely 😭
2025-08-09,2:18:09,UTC,williams,0NIzTVcIylDaL_xu-7R33,KDE,williams_KDE,,389a1f942d1a5b2a8975c66cee4248c4,1.61.0 ,😍 Very satisfied,,,,😍 Excellent,,,
2025-08-09,6:21:41,UTC,lornajaneoms,,,lornajaneoms_,,,1.67.0 ,🙂 Satisfied,,,,😐 OK,`Speed and Performance`,,Nop
2025-08-09,8:44:48,UTC,merrell,GinKd_taHWxF3feyRAZOU,700,merrell_700,,96749fc296c55686837a0ed7b5299bd7,1.67.0 ,😍 Very satisfied,,,,😍 Excellent,`Logging in`,,
2025-08-09,8:45:01,UTC,clarks,h0c3sIXAeps_a_QmNswI3,3155,clarks_3155,,6fd79d8cdbd75f85b695a0eb2f70d96a,1.66.1 ,😐 Neutral,"`Photos and content load slowly.` ,`Slow response to actions (like adding items to a cart)` ,`The login process interrupts my work` ,`The app is slow to open after I log in.`",,Frequently (more than 3 times per week),😐 OK,"`Speed and Performance` ,`Logging in` ,`Searching`",,
2025-08-09,8:48:56,UTC,fossilgroup,BZV3MwQxNosFVt_njedrF,3473,fossilgroup_3473,,91f5d6cfb41a543ba6e16c98d8aa5f4b,1.66.1 ,🙂 Satisfied,,,,🙂 Good,`Logging in`,,
2025-08-09,8:50:30,UTC,clarks,qvoZuZ0RagGDnIusIvbP9,3235,clarks_3235,,5032a986fbef5ab69f74ee47ea02303b,1.66.1 ,😭 Very Unsatisfied,`Slow response to actions (like adding items to a cart)`,,,,,,
2025-08-09,8:52:09,UTC,footasylum,0Oh_ahltzzZ50-3V63Chp,S0096,footasylum_S0096,,089a64abaeba51c5a58bf6b06cdfecf6,1.67.0 ,😐 Neutral,,,,,,,
2025-08-09,8:52:18,UTC,footasylum,10e6BKsMyNbV3fHriLfIk,S0069,footasylum_S0069,,d30baf71597256ec8337c1be31d96a6f,1.67.0 ,😭 Very Unsatisfied,`Other (please specify)`,Notifications don’t load,Consistently (daily),😭 Very poor,`Others (please specify)`,,
2025-08-09,9:15:34,UTC,footasylum,NVAKf3nNEbV7f8csU3x6A,S0022,footasylum_S0022,,033b48e2d54d574694aa99b196d031aa,1.67.0 ,😐 Neutral,,,,,,,
2025-08-09,9:40:02,UTC,sweatybetty,YGpX9amZG7tOXoryTW5Ut,119,sweatybetty_119,,dc6ba15f7eec5f24878f180dfdab8ff1,1.67.0 ,😭 Very Unsatisfied,"`Slow response to actions (like adding items to a cart)` ,`Other (please specify)`",The login isn’t loadings ,Consistently (daily),☹️ Poor,"`Speed and Performance` ,`Logging in`",,
2025-08-09,9:52:10,UTC,footasylum,Hx78yLXHQgfwBgFMUqGIN,S0007,footasylum_S0007,,5e8e17c747a85defac3607975cd0b62a,1.67.0 ,🙁 Unsatisfied,,,,,,,
2025-08-09,9:57:34,UTC,ctshirts,s47Km94z5j2ekI5_QLoGQ,66,ctshirts_66,,4f0e1dc97b1052219a26857b39eff236,1.66.1 ,😍 Very satisfied,,,,😐 OK,,,
2025-08-09,9:58:08,UTC,whitestuff,mbBQMG_Nyh5Yne3hF0Qjf,214,whitestuff_214,,3c5f82aa17635eefaab5479d1511b4fa,1.67.0 ,🙂 Satisfied,,,,🙂 Good,`Speed and Performance`,,
2025-08-09,10:46:09,UTC,whitestuff,QIS-9Vq5uKD8J2PQo3TDs,115,whitestuff_115,,930ef60bc54f55768048139438d02730,1.67.0 ,🙂 Satisfied,,,,🙂 Good,"`Speed and Performance` ,`Searching`",,The catalogue is difficult to find items even when you have the number or name. 
2025-08-09,10:53:18,UTC,ganni,0m7HVzJO09yhiflHSC6vr,FLOR,ganni_FLOR,,501367b807c15249b2956798496acb1f,1.64.0 ,😐 Neutral,,,,,,,
2025-08-09,10:58:02,UTC,footasylum,AlnhXxF_OUnhvaBX04A5D,S0079,footasylum_S0079,,9fe08146d5405a23a0c87cbe8e9a9d87,1.67.0 ,🙂 Satisfied,,,,😐 OK,`Scanning`,,
2025-08-09,11:02:06,UTC,allsaints,BrvvNcmKzu2ip0UVGXT-i,UK-464,allsaints_UK-464,,f0a27cec95415469a0b9a87363877385,1.66.1 ,😐 Neutral,"`Photos and content load slowly.` ,`It’s hard to find products.`",,Frequently (more than 3 times per week),🙂 Good,`Searching`,,
2025-08-09,11:02:10,UTC,allsaints,8cgWl6RcWslGbGpORuq06,UK-370,allsaints_UK-370,,3db8ab54d68a5ca1ac724f040288fd32,1.66.1 ,😭 Very Unsatisfied,,,,,,,
2025-08-09,11:05:44,UTC,clarks,FUQh-CvoBUjcu94G-DOFP,5453,clarks_5453,,fd778f7e7c8b5cf6bcd2fd7055bc25b0,1.66.1 ,😐 Neutral,`Slow response to actions (like adding items to a cart)`,,Occasionally (2-3 times per week),,,,
2025-08-09,11:29:02,UTC,kurtgeiger,v5W58OYLORyE9TszwK2gS,613,kurtgeiger_613,,4d5c80bb97d158b19c0d13fe958c9145,1.66.1 ,🙂 Satisfied,,,,🙂 Good,"`Scanning` ,`Searching`",,
2025-08-09,11:36:21,UTC,fossilgroup,QEpUk-s_jmx49Cf84Piz0,3875,fossilgroup_3875,,4d7b47d557cc5491a52214800c91566e,1.66.0 ,😍 Very satisfied,,,,😍 Excellent,`Speed and Performance`,,
2025-08-09,11:54:42,UTC,ctshirts,q9VdWN1zKoqgyU4P6BuyA,2,ctshirts_2,,dd40e8159fb55a90b022b561e869f693,1.66.1 ,😍 Very satisfied,,,,☹️ Poor,"`Speed and Performance` ,`Scanning` ,`Payment` ,`Others (please specify)`",Changing prices ,
2025-08-09,11:56:14,UTC,ctshirts,68DdRLzez-trD5NGmRqeU,27,ctshirts_27,,13d345f942d0563f8a1fc5c93713ebf5,1.66.1 ,😍 Very satisfied,,,,😍 Excellent,"`Logging in` ,`Scanning`",,
2025-08-09,12:12:08,UTC,footasylum,8kusJK4bEYNuk-ZNfVjcB,S0015,footasylum_S0015,,710f7113a6b0569fb3bb99dbb7b9fff0,1.67.0 ,😍 Very satisfied,,,,,,,
2025-08-09,12:19:28,UTC,footasylum,FEdLNAEdGPG4XVPi6zWkq,S0092,footasylum_S0092,,de8b2a80c022517193f868642c319c34,1.67.0 ,😐 Neutral,,,,,,,
2025-08-09,13:16:03,UTC,footasylum,tvLsaaH8RM_yuaXqWYoP1,S0084,footasylum_S0084,,0adf11d5dbc25a58bfa08f330a618297,1.67.0 ,😐 Neutral,,,,,,,
2025-08-09,13:56:09,UTC,saucony,gy4dpgOwcCwb5jmDFZ8tY,810,saucony_810,,da5719db587a5d85b227b22075156056,1.67.0 ,🙂 Satisfied,,,,🙂 Good,,,
2025-08-09,14:12:04,UTC,whitestuff,YADZn5DguPv8MtaiRHVJc,127,whitestuff_127,,f178f23e283e550b8ef643408a69f1ef,1.67.0 ,😐 Neutral,,,,,,,
2025-08-09,14:23:56,UTC,footasylum,8kusJK4bEYNuk-ZNfVjcB,S0015,footasylum_S0015,,710f7113a6b0569fb3bb99dbb7b9fff0,1.67.0 ,🙁 Unsatisfied,"`Slow response to actions (like adding items to a cart)` ,`It’s hard to find products.` ,`The login process interrupts my work`",,Consistently (daily),☹️ Poor,"`Speed and Performance` ,`Scanning` ,`Searching`",,
2025-08-09,14:26:16,UTC,vince,r6MyEy442uOelYaccWIby,5911-RIVERHEAD,vince_5911-RIVERHEAD,,d55cb2199e2e520e93200655f24b3eea,1.66.1 ,😍 Very satisfied,,,,😍 Excellent,`Speed and Performance`,,
2025-08-09,14:35:18,UTC,whitestuff,9gk0_3YFwENSpE_RjekZ8,162,whitestuff_162,,a3d034124ffe5f8c8c29030c40ab4175,1.67.0 ,😍 Very satisfied,,,,😍 Excellent,`Logging in`,,
2025-08-09,14:39:59,UTC,birkenstock,0M2GJ1lkV8PxcgclNYQe-,319006,birkenstock_319006,,a50b1f31b4fd5f4b9b3a9504b64e8986,1.67.0 ,🙂 Satisfied,,,,🙂 Good,`Speed and Performance`,,
2025-08-09,14:46:07,UTC,footasylum,_OmSgZtQiHofOdU0iyWq5,S0048,footasylum_S0048,,3d999a19a0045085affd21be198f5694,1.67.0 ,🙁 Unsatisfied,"`Photos and content load slowly.` ,`The app is slow to open after I log in.`",,Occasionally (2-3 times per week),😐 OK,"`Speed and Performance` ,`Logging in` ,`Scanning` ,`Searching` ,`Customer Capture`",,
2025-08-09,15:02:10,UTC,clarks,dVaP8Gf-RXzL6_o2dB5PJ,2316,clarks_2316,,6db97c6b54d05c9db09de7fe4d186d3b,1.66.1 ,🙁 Unsatisfied,,,,,,,
2025-08-09,15:03:48,UTC,untuckit,gm-PIGnquhRM_MOpyXTeB,26b2630a-1c91-4e8d-9350-3aa4b4237b7f,untuckit_26b2630a-1c91-4e8d-9350-3aa4b4237b7f,,7a7692ad3b4857f9b3ed4cf167931b8a,1.67.0 ,🙂 Satisfied,,,,😍 Excellent,`Customer Capture`,,
2025-08-09,15:07:17,UTC,clarks,YcmS6cJiFJu5MaTCrvL6r,31,clarks_31,,40b53d7d1d2f534599f448235ccacf58,1.66.1 ,🙂 Satisfied,,,,,,,
2025-08-09,15:32:53,UTC,footasylum,UnKs0_ivI9IRb4GnOHvCm,S0086,footasylum_S0086,,f38cc4306ef75977aeead717f0bc94ed,1.67.0 ,😐 Neutral,,,,,,,
2025-08-09,15:55:29,UTC,ctshirts,VD9MpTIMWfMT66ki6n7rJ,30,ctshirts_30,,5563cf5b7afa543c804f9fe0e6defe3f,1.66.1 ,😍 Very satisfied,,,,😍 Excellent,"`Speed and Performance` ,`Logging in` ,`Scanning` ,`Searching` ,`Customer Capture` ,`Ease of Navigation` ,`Payment`",,
2025-08-09,16:15:43,UTC,birkenstock,8JKCOQvCeRXPTEheuuIFp,319011,birkenstock_319011,,2d1ddde27e1e583e84e958e4e4f37fec,1.67.0 ,😐 Neutral,"`Photos and content load slowly.` ,`Slow response to actions (like adding items to a cart)` ,`It’s hard to find products.` ,`The login process interrupts my work` ,`The app is slow to open after I log in.`",,Rarely (Once a week or less),😐 OK,"`Speed and Performance` ,`Logging in` ,`Scanning` ,`Searching` ,`Customer Capture` ,`Ease of Navigation` ,`Payment` ,`Taxes`",,
2025-08-09,16:25:29,UTC,footasylum,SkSba73ZnFrxSeuj6D79D,S0072,footasylum_S0072,,90851a55ac3a59b38a00e6d2f5912089,1.67.0 ,🙂 Satisfied,,,,🙂 Good,"`Speed and Performance` ,`Logging in` ,`Scanning` ,`Searching` ,`Taxes`",,
2025-08-09,16:25:41,UTC,roots,0pMtNKVbSZRWtBRqEVrmS,460,roots_460,,023eaabc01405e23b93a7dbd8be984f7,1.67.0 ,😍 Very satisfied,,,,😍 Excellent,,,
2025-08-09,16:34:05,UTC,fossilgroup,pRaY_rgMHsh13IvWvf49O,2061,fossilgroup_2061,,e6fa9641d4b35e49a384c880e6480998,1.63.1 ,🙂 Satisfied,,,,☹️ Poor,,,
2025-08-09,16:44:11,UTC,rapha,IEnJfIrviGfmHwsigxVe-,CC-BDR,rapha_CC-BDR,,c9a2f2d1471a5b50a850ead5bfd0882e,1.67.0 ,😭 Very Unsatisfied,"`Photos and content load slowly.` ,`Slow response to actions (like adding items to a cart)` ,`Too many steps to complete a task.` ,`It’s hard to find products.` ,`The login process interrupts my work` ,`The app is slow to open after I log in.`",,Rarely (Once a week or less),😭 Very poor,"`Speed and Performance` ,`Logging in` ,`Searching` ,`Ease of Navigation` ,`Payment` ,`Others (please specify)`",Tips,
2025-08-09,17:20:19,UTC,ctshirts,hODcBpk7xY9EN_ekX_aC2,36,ctshirts_36,,f20139e671015ea2aab29dca3a3c17a6,1.66.1 ,😐 Neutral,`It’s hard to find products.`,,Frequently (more than 3 times per week),🙂 Good,`Searching`,,
2025-08-09,17:58:39,UTC,allsaints,aFcxPbueoY5FQoi8obDQk,US-490,allsaints_US-490,,0fea4c974430561fbc184ca8398eede9,1.67.0 ,😐 Neutral,,,,,,,
2025-08-09,17:58:45,UTC,vince,5IUno_UqMryBXelGt7evw,4959-SANTANAROW,vince_4959-SANTANAROW,,5bef500d12b15b28b479cd70df9a2f29,1.63.1 ,😐 Neutral,"`Photos and content load slowly.` ,`Too many steps to complete a task.` ,`It’s hard to find products.`",,Occasionally (2-3 times per week),🙂 Good,"`Logging in` ,`Searching` ,`Ease of Navigation` ,`Payment`",,
2025-08-09,18:11:35,UTC,ctshirts,TlosVjB1sNwwz1KM16lbN,27,ctshirts_27,,6c0b9cde7b7f57e09ec43cce2459953e,1.67.0 ,😍 Very satisfied,,,,😍 Excellent,`Scanning`,,
2025-08-09,18:54:53,UTC,footasylum,G3NK1wkhdWcLq5qhmiEt0,S0040,footasylum_S0040,,888d3c39e1b45f03ab059b73e6f8109f,1.67.0 ,🙁 Unsatisfied,,,,,,,
2025-08-09,18:55:01,UTC,fossilgroup,yy43ksSyG44WDN0UucVny,7486,fossilgroup_7486,,8d84370e105056ed8d7c9ab9255396b6,1.66.1 ,🙂 Satisfied,,,,😐 OK,`Others (please specify)`,Applying discounts to multiple items,Same as last box
2025-08-09,19:02:31,UTC,clarks,0pVeHfvvyfPo5lrlGbxKm,A607,clarks_A607,,abf4c3ef57a45a92b042ba02ae63acf3,1.66.1 ,🙂 Satisfied,,,,,,,
2025-08-09,19:55:27,UTC,untuckit,YBTo5RMWRcnDRZSacbzZT,27d1c526-fdbb-4b64-b124-0870c880167d,untuckit_27d1c526-fdbb-4b64-b124-0870c880167d,,e76e2be6aebf5c32a74b9890aa8ac252,1.67.0 ,😍 Very satisfied,,,,😍 Excellent,"`Speed and Performance` ,`Logging in` ,`Scanning` ,`Searching` ,`Customer Capture` ,`Ease of Navigation`",,
2025-08-09,20:10:23,UTC,fossilgroup,ZK8OHVQH1IhTkBmW9TFv2,7474,fossilgroup_7474,,0f1214b70afe513f95603228d2bdc8a6,1.66.1 ,😐 Neutral,`Slow response to actions (like adding items to a cart)`,,Occasionally (2-3 times per week),😐 OK,"`Speed and Performance` ,`Searching`",,
2025-08-09,21:55:14,UTC,ctshirts,1O8-rZ2RhOIBfoUVNtmsa,10,ctshirts_10,,2d629e0515ed5dd7aa0a57ead6b32501,1.66.1 ,😭 Very Unsatisfied,"`Photos and content load slowly.` ,`Slow response to actions (like adding items to a cart)` ,`Too many steps to complete a task.` ,`It’s hard to find products.` ,`The login process interrupts my work` ,`The app is slow to open after I log in.` ,`Other (please specify)`","Transaction order is too rigid, multiple return credits are impossible, & sku management is too difficult",Frequently (more than 3 times per week),☹️ Poor,"`Speed and Performance` ,`Logging in` ,`Others (please specify)`",Multiple paths to complete transactions & more frequent data capture reminders,The ability to transfer transactions between devices is a necessary feature
2025-08-09,22:23:43,UTC,fossilgroup,QXwfcdnLgVFSnngrH3Cja,7480,fossilgroup_7480,,536190a1e58759f888f655031279c596,1.66.0 ,😍 Very satisfied,,,,😍 Excellent,"`Customer Capture` ,`Ease of Navigation` ,`Payment`",,
2025-08-09,22:40:59,UTC,windsor,wlrEE5R9Gsu7lZkfy2zfb,179,windsor_179,,254927a7600e54209715ed6af14e41c7,1.66.1 ,🙂 Satisfied,,,,🙂 Good,`Speed and Performance`,,Printing can be slow sometimes
2025-08-09,22:55:09,UTC,ctshirts,4oA8yApkoYnnul_IEsfUA,75,ctshirts_75,,25c7e0e0c5915b5b99f3d1c4f0f6e456,1.66.1 ,😐 Neutral,"`Too many steps to complete a task.` ,`It’s hard to find products.` ,`The login process interrupts my work` ,`Other (please specify)`",Number of store sales is inaccurate. Inability to check inventory from other stores when conducting store transfers for customers.,Consistently (daily),☹️ Poor,"`Logging in` ,`Searching` ,`Ease of Navigation`",,Please make this software and/or app easier for associates to conduct and navigate through to ensure an effective manner of conducting point of sale transactions with customers and employees.
2025-08-09,22:58:47,UTC,fossilgroup,bZlQjqftZxqF8wrr9Nx51,7446,fossilgroup_7446,,d2466a6249d75e46a7cae0424945e628,1.66.1 ,😐 Neutral,"`Photos and content load slowly.` ,`Too many steps to complete a task.` ,`The login process interrupts my work`",,Frequently (more than 3 times per week),😐 OK,"`Speed and Performance` ,`Logging in`",,
2025-08-09,23:44:11,UTC,allsaints,bcVBa1Xp8Fh7JBGkKDjtK,US-594,allsaints_US-594,,e9d2d9d0182f55e583df9c2e57c5fb5c,1.66.1 ,🙂 Satisfied,,,,🙂 Good,,,
2025-08-10,0:05:43,UTC,williams,WNhbmM37lMTz-kWaAkV_K,KCO,williams_KCO,,3dbf4e73d07a50f1ab8875a292cc3073,1.61.0 ,🙂 Satisfied,,,,🙂 Good,"`Speed and Performance` ,`Searching`",,
2025-08-10,0:18:51,UTC,fossilgroup,yoGkAYMgSncLiebbfze4f,7601,fossilgroup_7601,,b6a8ea9df7e150a09612c1707fe84298,1.66.1 ,🙂 Satisfied,,,,🙂 Good,`Others (please specify)`,"The app still crashes a lot. Usually when searching or creating an account. Also, PLEASE add coin roll felids for counting money ",
