Date,Time,Timezone,Page,Retailer,User Agent,Q1: How would rate your satisfaction with the Omnichannel Manager (NOM) at newstore.com?,Q2: Why are you unsatisfied?,Q3: What should we prioritize improving in NOM?,Q3. Other (Please specify) explain,Q4: Select your job title,Q4. Other (Please specify) explain,Q5: What are the tasks you use NOM for?,Q5. Other (Please specify) explain,Q6: Anything else to add?
2025-10-12,12:37:48,UTC,https://manager.lego.p.newstore.net/sales/orders?page=0&pagesize=10&sortby=placedat&dir=desc,lego,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Extremely Happy,,"`Improve the speed and performance` ,`Make it easier to import and export data`",,Supervisor,,"`Using Insights and reports` ,`Looking up orders and order statuses`",,
2025-10-14,3:14:39,UTC,https://manager.lego.p.newstore.net/sales/orders?page=0&pagesize=10&sortby=placedat&dir=desc&filters%5bproducts.fulfillmentlocation%5d%5b%5d=739&q=staff50,lego,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Neither Happy Nor Disappointed,,,,Supervisor,,`Using Insights and reports`,,
2025-10-14,22:47:57,UTC,https://manager.lego.p.newstore.net/store-operations/cash-management?page=0&pagesize=10&filters%5bstore.name%5(...)ace%2c%20ri&filters%5bopenedat%5d%5bmin%5d=2024-08-02&filters%5bopenedat%5d%5bmax%5d=&sortby=openedat&dir=desc,lego,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Neither Happy Nor Disappointed,,`Improve the speed and performance`,,Supervisor,,`Using Insights and reports`,,
2025-10-17,0:02:03,UTC,https://manager.lego.p.newstore.net/,lego,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Extremely Happy,,,,Supervisor,,,,
2025-10-19,3:43:10,UTC,https://manager.lego.p.newstore.net/store-operations/cash-management?filter=%7b%22store.name%22%3a%5b%22769+lego%2c+arrowhead%2c+az%22%5d%7d&offset=0&count=20&sort=%5b%7b%22id%22%3a%22opened_at%22%2c%22desc%22%3atrue%7d%5d,lego,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Neither Happy Nor Disappointed,,"`Improve the speed and performance` ,`Other (Please specify)`",many times the login will not load,Supervisor,,"`Using Insights and reports` ,`Looking up customer information` ,`Other (Please specify)`",transactions,"Please fix the NEW STORE login as it does not load and we use up time trying to log back in. this impacts lines, and guest experiences"
2025-10-20,15:17:25,UTC,https://manager.lego.p.newstore.net/sales/orders?page=0&pagesize=10&filters[products.fulfillmentlocation][]=871&sortby=placedat&dir=desc,lego,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Extremely Disappointed,`NOM lacks features or functionality I need.`,`Make it more user friendly`,,Supervisor,,"`Using Insights and reports` ,`Looking up orders and order statuses` ,`Looking up customer information` ,`Managing products and inventory` ,`Other (Please specify)`",Checking discrepancies.,It is missing out on functionality. The system knows what tills were used and whether the transaction was completed with cash or card. But there is no option to filter either on till used or transaction type (cash or card). This is rather inefficient when we try to discover the reason for a big discrepancy as we have to go through all transactions of the entire store when we know what till was used.
2025-10-10,11:02:00,UTC,https://manager.lego.p.newstore.net/,lego,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Neither Happy Nor Disappointed,,,,,,,,
2025-10-10,11:25:12,UTC,https://manager.lego.p.newstore.net/,lego,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Happy,,,,,,,,
2025-10-10,23:14:34,UTC,https://manager.lego.p.newstore.net/sales/orders,lego,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Happy,,,,,,,,
2025-10-10,23:59:25,UTC,https://manager.lego.p.newstore.net/settings/users-and-roles,lego,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",Extremely Happy,,,,,,,,
2025-10-11,0:20:48,UTC,https://manager.lego.p.newstore.net/,lego,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Extremely Happy,,,,,,,,
2025-10-11,0:34:45,UTC,https://manager.lego.p.newstore.net/,lego,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Extremely Happy,,,,,,,,
2025-10-11,0:39:40,UTC,https://manager.lego.p.newstore.net/,lego,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Extremely Happy,,,,,,,,
2025-10-11,0:58:44,UTC,https://manager.lego.p.newstore.net/dashboard/realtime-regional-dashboard,lego,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Happy,,,,,,,,
2025-10-11,1:05:10,UTC,https://manager.lego.p.newstore.net/insights/reports,lego,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Extremely Happy,,,,,,,,
2025-10-11,6:02:26,UTC,https://manager.lego.p.newstore.net/sales/orders,lego,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Extremely Happy,,,,,,,,
2025-10-11,7:14:41,UTC,https://manager.lego.p.newstore.net/dashboard/sales-overview,lego,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Extremely Happy,,,,,,,,
2025-10-11,21:22:00,UTC,https://manager.lego.p.newstore.net/sales/orders?page=0&pagesize=10&sortby=placedat&dir=desc,lego,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Neither Happy Nor Disappointed,,,,,,,,
2025-10-12,0:44:25,UTC,"https://manager.lego.p.newstore.net/store-operations/cash-management?filter={%22store.name%22:[%22715+lego,+burlington+mall,+ma%22],%22opened_at%22:%222025-10-06|2025-10-07%22}&offset=0&count=20&sort=[{%22id%22:%22opened_at%22,%22desc%22:true}]",lego,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Neither Happy Nor Disappointed,,,,,,,,
2025-10-12,19:36:23,UTC,https://manager.lego.p.newstore.net/,lego,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Extremely Happy,,,,,,,,
2025-10-12,20:43:29,UTC,https://manager.lego.p.newstore.net/,lego,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Extremely Happy,,,,,,,,
2025-10-12,21:34:58,UTC,https://manager.lego.p.newstore.net/sales/orders?page=0&pagesize=10&sortby=placedat&dir=desc,lego,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Happy,,,,,,,,
2025-10-13,17:44:00,UTC,https://manager.lego.p.newstore.net/dashboard/realtime-regional-dashboard,lego,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Extremely Disappointed,,,,,,,,
2025-10-13,17:46:38,UTC,https://manager.lego.p.newstore.net/,lego,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Neither Happy Nor Disappointed,,,,,,,,
2025-10-14,0:07:22,UTC,https://manager.lego.p.newstore.net/dashboard/sales-overview,lego,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Extremely Disappointed,,,,,,,,
2025-10-14,7:10:59,UTC,https://manager.lego.p.newstore.net/sales/orders?page=0&pagesize=10&sortby=placedat&dir=desc,lego,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Extremely Happy,,"`Improve the speed and performance` ,`Make it easier to import and export data`",,,,,,
2025-10-14,21:44:11,UTC,https://manager.lego.p.newstore.net/login/callback?state=lego.p&session_state=1bacf108-1526-4f67-8152-92633e1c(...)5f7e1c3d-e6b1-4182-85fb-7d56ab3676a3.1bacf108-1526-4f67-8152-92633e1cbe75.54e58a06-7f2f-4b87-aa8c-c512d791ecd2,lego,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",Happy,,,,,,,,
2025-10-15,0:20:44,UTC,https://manager.lego.p.newstore.net/sales/orders?page=0&pagesize=10&sortby=placedat&dir=desc,lego,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Happy,,,,,,,,
2025-10-15,1:15:52,UTC,https://manager.lego.p.newstore.net/,lego,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Happy,,,,,,,,
2025-10-15,12:33:48,UTC,https://manager.lego.p.newstore.net/login/callback?state=lego.p&session_state=d5c96fed-3963-465d-b2e2-c95ead8a(...)ffb489b7-fd05-44c0-a326-be07c2925b5b.d5c96fed-3963-465d-b2e2-c95ead8af728.54e58a06-7f2f-4b87-aa8c-c512d791ecd2,lego,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Disappointed,,,,,,,,
2025-10-16,10:18:45,UTC,https://manager.lego.p.newstore.net/,lego,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Disappointed,,,,,,,,
2025-10-16,14:47:12,UTC,https://manager.lego.p.newstore.net/,lego,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Happy,,,,,,,,
2025-10-16,17:58:28,UTC,https://manager.lego.p.newstore.net/,lego,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Happy,,"`Make it more user friendly` ,`Other (Please specify)`","Easy product look up for sold sets, a lot of the times the SKU is hard to find or it doesn't pick up, set number instead of item number?",,,,,
2025-10-17,0:52:44,UTC,https://manager.lego.p.newstore.net/dashboard/sales-overview,lego,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Extremely Happy,,,,,,,,
2025-10-17,17:46:39,UTC,https://manager.lego.p.newstore.net/,lego,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",Happy,,,,,,,,
2025-10-20,14:46:54,UTC,https://manager.lego.p.newstore.net/,lego,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Neither Happy Nor Disappointed,,,,,,,,
2025-10-13,2:03:11,UTC,https://manager.lornajaneoms.p.newstore.net/catalog/stocks,lornajaneoms,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Happy,,"`Improve the speed and performance` ,`Focus on shipping new features`",,Customer Service Representative,,"`Looking up orders and order statuses` ,`Looking up customer information` ,`Managing products and inventory` ,`Managing order fulfillment`",,
2025-10-15,1:35:59,UTC,https://manager.lornajaneoms.p.newstore.net/login/perform?issuer=https://id.p.newstore.net/auth/realms/lornajaneoms&alias=ext-idp6-e203-477e-98f7-370a3ca720c4&tenant=lornajaneoms&stage=p&redirectto=https%3a%2f%2fmanager.lornajaneoms.p.newstore.net%2f,lornajaneoms,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Extremely Disappointed,,,,,,,,
2025-10-17,0:23:34,UTC,https://manager.lornajaneoms.p.newstore.net/,lornajaneoms,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Neither Happy Nor Disappointed,,,,,,,,
2025-10-11,12:43:58,UTC,https://manager.manoloblahnik.p.newstore.net/catalog/storefront-catalog-en/locales/en-gb/products?catalog=storefront-catalog-en&count=10&locale=en-gb&offset=0&q=,manoloblahnik,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Disappointed,"`NOM is slow, laggy or unreliable.` ,`NOM lacks features or functionality I need.`","`Improve the speed and performance` ,`Focus on shipping new features`",,Store Manager or Assistant Store Manager,,"`Using Insights and reports` ,`Looking up orders and order statuses` ,`Looking up customer information`",,
2025-10-11,10:20:08,UTC,https://manager.manoloblahnik.p.newstore.net/sales/orders?page=0&pagesize=10&sortby=placedat&dir=desc,manoloblahnik,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Neither Happy Nor Disappointed,,"`Improve the speed and performance` ,`Make it easier to import and export data`",,,,,,
2025-10-16,15:13:02,UTC,https://manager.manoloblahnik.p.newstore.net/sales/orders?page=0&pagesize=10&sortby=placedat&dir=desc,manoloblahnik,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Disappointed,,,,,,,,
2025-10-20,8:52:24,UTC,https://manager.manoloblahnik.p.newstore.net/sales/orders?page=0&pagesize=10&sortby=placedat&dir=desc,manoloblahnik,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Disappointed,"`NOM is difficult to use.` ,`NOM is slow, laggy or unreliable.`",,,,,,,
2025-10-20,17:47:13,UTC,https://manager.marine-layer.p.newstore.net/insights/reports,marine-layer,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",Extremely Disappointed,"`NOM is difficult to use.` ,`NOM is slow, laggy or unreliable.` ,`NOM lacks features or functionality I need.` ,`NOM is confusing to navigate.`","`Make it more user friendly` ,`Improve the speed and performance` ,`Make it easier to import and export data`",,Store Associate,,"`Looking up orders and order statuses` ,`Looking up customer information`",,
2025-10-10,15:10:07,UTC,https://manager.marine-layer.p.newstore.net/sales/orders?page=0&pagesize=10&sortby=placedat&dir=desc,marine-layer,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",Neither Happy Nor Disappointed,,`Other (Please specify)`,Does not update data/reporting efficiently. Delayed data and reporting interferes with business progress.,Store Manager or Assistant Store Manager,,"`Using Insights and reports` ,`Looking up orders and order statuses` ,`Looking up customer information` ,`Managing products and inventory`",,
2025-10-10,19:28:24,UTC,https://manager.marine-layer.p.newstore.net/sales/orders?page=0&pagesize=10&filters[placementlocation.label][]=scottsdale&filters[placedat][min]=2025-10-09&filters[placedat][max]=2025-10-09&sortby=placedat&dir=desc,marine-layer,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",Happy,,`Improve the speed and performance`,,Supervisor,,"`Using Insights and reports` ,`Looking up orders and order statuses` ,`Looking up customer information` ,`Managing products and inventory` ,`Managing order fulfillment`",,
2025-10-12,21:20:49,UTC,https://manager.marine-layer.p.newstore.net/insights/reports/8b88bb69-0189-4734-8758-ad4b58c6cc5a,marine-layer,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",Extremely Disappointed,"`NOM is slow, laggy or unreliable.`","`Improve the speed and performance` ,`Make it easier to import and export data`",,Supervisor,,"`Using Insights and reports` ,`Looking up orders and order statuses` ,`Managing products and inventory`",,Daily replenishment reports -- I have to select the date probably 15-20 times and refresh the page before NOM is able to provide me the information. This is a gigantic waste of time and very frustrating
2025-10-10,18:37:52,UTC,https://manager.marine-layer.p.newstore.net/insights/reports,marine-layer,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",Extremely Happy,,,,,,,,
2025-10-13,4:33:41,UTC,https://manager.mathers.p.newstore.net/,mathers,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",Extremely Happy,,`Improve the speed and performance`,,Customer Service Representative,,"`Looking up orders and order statuses` ,`Looking up customer information`",,
2025-10-14,23:15:14,UTC,https://manager.mathers.p.newstore.net/sales/orders?page=0&pagesize=10&sortby=placedat&dir=desc,mathers,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",Happy,,"`Make it easier to import and export data` ,`Focus on shipping new features`",,Customer Service Representative,,"`Looking up orders and order statuses` ,`Looking up customer information`",,
2025-10-11,3:10:10,UTC,https://manager.mathers.p.newstore.net/sales/orders/400c86e3-b363-4455-ae7e-ce090d227d0d,mathers,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",Extremely Happy,,`Focus on shipping new features`,,Store Manager or Assistant Store Manager,,"`Looking up orders and order statuses` ,`Looking up customer information` ,`Managing order fulfillment`",,
2025-10-12,23:03:07,UTC,https://manager.mathers.p.newstore.net/,mathers,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",Extremely Happy,,,,,,,,
2025-10-14,0:15:42,UTC,https://manager.mathers.p.newstore.net/sales/orders?page=0&pagesize=10&sortby=placedat&dir=desc,mathers,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",Neither Happy Nor Disappointed,,`Improve the speed and performance`,,,,,,
2025-10-14,1:18:03,UTC,https://manager.mathers.p.newstore.net/,mathers,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",Extremely Happy,,,,,,,,
2025-10-14,1:18:01,UTC,https://manager.midas.p.newstore.net/,midas,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",Extremely Happy,,,,,,,,
2025-10-21,4:22:42,UTC,https://manager.midas.p.newstore.net/,midas,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",Happy,,,,,,,,
2025-10-11,1:17:40,UTC,https://manager.mnt.p.newstore.net/sales/orders?page=0&pagesize=10&filters[products.fulfillmentlocation][]=fbk&sortby=placedat&dir=desc,mnt,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",Extremely Happy,,,,,,,,
2025-10-13,23:50:08,UTC,https://manager.mnt.p.newstore.net/sales/orders?page=0&pagesize=10&sortby=placedat&dir=desc,mnt,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",Extremely Happy,,,,,,,,
2025-10-14,1:18:30,UTC,https://manager.mnt.p.newstore.net/sales/orders?page=0&pagesize=10&sortby=placedat&dir=desc,mnt,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",Extremely Happy,,,,,,,,
2025-10-15,20:38:24,UTC,https://manager.mnt.p.newstore.net/,mnt,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",Extremely Disappointed,"`NOM is slow, laggy or unreliable.`",,,,,,,
2025-10-18,9:40:16,UTC,https://manager.mnt.p.newstore.net/,mnt,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",Extremely Happy,,,,,,,,
2025-10-10,9:31:36,UTC,https://manager.monkeysports.p.newstore.net/,monkeysports,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",Happy,,`Make it easier to import and export data`,,Engineering/IT Professional,,`Managing order fulfillment`,,
